i,j,x,p,F
0,136,3.668341708542714,-10.0,-43.411782530744176
0,137,3.768844221105528,-10.0,-44.79053559253555
0,138,3.8693467336683423,-10.0,-46.179389409358365
0,139,3.9698492462311563,-10.0,-47.578343981212605
0,140,4.07035175879397,-10.0,-48.98739930809828
0,141,4.170854271356784,-10.0,-50.40655539001541
0,142,4.2713567839195985,-10.0,-51.83581222696398
0,143,4.371859296482413,-10.0,-53.27516981894397
0,144,4.472361809045227,-10.0,-54.72462816595541
0,145,4.572864321608041,-10.0,-56.18418726799829
0,146,4.673366834170855,-10.0,-57.65384712507261
0,147,4.773869346733669,-10.0,-59.13360773717836
0,148,4.874371859296483,-10.0,-60.62346910431555
0,149,4.974874371859297,-10.0,-62.123431226484186
0,150,5.075376884422111,-10.0,-63.63349410368426
0,151,5.175879396984925,-10.0,-65.15365773591577
0,152,5.276381909547739,-10.0,-66.68392212317872
0,153,5.376884422110553,-10.0,-68.2242872654731
0,154,5.477386934673367,-10.0,-69.77475316279893
0,155,5.577889447236181,-10.0,-71.3353198151562
0,156,5.678391959798995,-10.0,-72.9059872225449
0,157,5.778894472361809,-10.0,-74.48675538496504
0,158,5.8793969849246235,-10.0,-76.07762430241661
0,159,5.9798994974874375,-10.0,-77.67859397489963
0,160,6.080402010050253,-10.0,-79.28966440241412
0,161,6.180904522613066,-10.0,-80.91083558495998
0,162,6.2814070351758815,-10.0,-82.54210752253735
0,163,6.381909547738694,-10.0,-84.18348021514609
0,164,6.48241206030151,-10.0,-85.83495366278633
0,165,6.582914572864322,-10.0,-87.49652786545795
0,166,6.683417085427138,-10.0,-89.16820282316107
0,167,6.78391959798995,-10.0,-90.84997853589556
0,168,6.884422110552766,-10.0,-92.54185500366155
0,169,6.984924623115578,-10.0,-94.24383222645892
0,170,7.085427135678394,-10.0,-95.9559102042878
0,171,7.185929648241206,-10.0,-97.67808893714806
0,172,7.286432160804022,-10.0,-99.41036842503982
0,173,7.386934673366834,-10.0,-101.15274866796294
0,174,7.48743718592965,-10.0,-102.90522966591756
0,175,7.5879396984924625,-10.0,-104.66781141890357
0,176,7.688442211055278,-10.0,-106.44049392692106
0,177,7.788944723618091,-10.0,-108.22327718996995
0,178,7.8894472361809065,-10.0,-110.01616120805033
0,179,7.989949748743719,-10.0,-111.8191459811621
0,180,8.090452261306535,-10.0,-113.63223150930537
0,181,8.190954773869347,-10.0,-115.45541779248
0,182,8.291457286432163,-10.0,-117.28870483068613
0,183,8.391959798994975,-10.0,-119.13209262392364
0,184,8.49246231155779,-10.0,-120.98558117219265
0,185,8.592964824120603,-10.0,-122.84917047549304
0,186,8.693467336683419,-10.0,-124.72286053382494
0,187,8.793969849246231,-10.0,-126.6066513471882
0,188,8.894472361809047,-10.0,-128.50054291558297
0,189,8.99497487437186,-10.0,-130.40453523900914
0,190,9.095477386934675,-10.0,-132.31862831746676
0,191,9.195979899497488,-10.0,-134.2428221509558
0,192,9.296482412060303,-10.0,-136.1771167394763
0,193,9.396984924623116,-10.0,-138.1215120830282
0,194,9.497487437185931,-10.0,-140.0760081816116
0,195,9.597989949748744,-10.0,-142.04060503522638
0,196,9.69849246231156,-10.0,-144.01530264387267
0,197,9.798994974874372,-10.0,-146.0001010075503
0,198,9.899497487437188,-10.0,-147.99500012625947
0,199,10.0,-10.0,-150.0
1,0,-10.0,-9.899497487437186,48.99497487437186
1,1,-9.899497487437186,-9.899497487437186,49.00002525188758
1,2,-9.798994974874372,-9.899497487437186,48.994974874371856
1,3,-9.698492462311558,-9.899497487437186,48.97982374182471
1,4,-9.597989949748744,-9.899497487437186,48.954571854246105
1,5,-9.49748743718593,-9.899497487437186,48.91921921163607
1,6,-9.396984924623116,-9.899497487437186,48.8737658139946
1,7,-9.296482412060302,-9.899497487437186,48.81821166132168
1,8,-9.195979899497488,-9.899497487437186,48.75255675361733
1,9,-9.095477386934673,-9.899497487437186,48.67680109088154
1,10,-8.99497487437186,-9.899497487437186,48.590944673114315
1,11,-8.894472361809045,-9.899497487437186,48.494987500315645
1,12,-8.793969849246231,-9.899497487437186,48.38892957248554
1,13,-8.693467336683417,-9.899497487437186,48.272770889624006
1,14,-8.592964824120603,-9.899497487437186,48.146511451731016
1,15,-8.492462311557789,-9.899497487437186,48.010151258806594
1,16,-8.391959798994975,-9.899497487437186,47.86369031085074
